Department,Course Number,Course Name,Credits,Semesters Offered,Pre-Requisite(s)
SS,3270,Archaeology of the African Diaspora,3.0,Summer,UN 1015
SS,3315,"Population, Health, and Environment",3.0,"Fall, in odd years",UN 1015
SS,3420,Imaginary Worlds: Geographies of Science Fiction and Fantasy,3.0,"Spring, in even years",UN 1015
SS,3501,Making History: Historical Research and Writing,3.0,"Fall, in odd years",
SS,3505,Military History of the U.S.,3.0,Fall,UN 1015
SS,3510,History of American Technology,3.0,"Spring, in even years",UN 1015
SS,3511,History of Science in America,3.0,"Spring, in even years",UN 1015
SS,3513,History of Making Things: Craft and Industry in America,3.0,"Fall, in even years",UN 1015
SS,3515,History of American Architecture,3.0,Spring,UN 1015
SS,3520,U.S. Environmental History,3.0,Fall,UN 1015
SS,3530,The Automobile in America,3.0,"Spring, Summer",UN 1015
SS,3535,History of Privacy,3.0,Fall,UN 1015
SS,3540,History of Michigan,3.0,On Demand,UN 1015
SS,3541,The Copper Country,3.0,"Fall, Summer",UN 1015
SS,3542,History of Detroit,3.0,Spring,UN 1015
SS,3552,Renaissance &amp; Reformation,3.0,"Fall, in odd years",UN 1015
SS,3553,Empires in World History,3.0,"Spring, in even years",UN 1015
SS,3560,History of England I,3.0,"On Demand, in even years",UN 1015
SS,3561,History of England II,3.0,"On Demand, in even years",UN 1015
SS,3580,Technology and Society in History,3.0,"Fall, in even years",UN 1015
SS,3581,History of Science,3.0,"Spring, in even years",UN 1015
SS,3612,International Relations,3.0,"Spring, in even years",UN 1015
SS,3621,Non-Profit Management,3.0,On Demand,UN 1015
SS,3625,Policy Analysis,3.0,"Spring, in odd years",SS 2620(C) and SS 2001(C) and (PSY 2720(C) or MA 2720(C) or SS 2720(C))
SS,3626,STEM Policy Lab at MTU,3.0,"Fall, Spring",
SS,3630,Environmental Policy and Politics,3.0,Spring,UN 1015
SS,3640,Selected Topics in Cyber-Law,3.0,"Spring, in odd years",UN 1015
SS,3650,Intellectual Property Management,3.0,"Spring, in odd years",UN 1015
SS,3660,Constitutional Law,3.0,"Fall, in odd years",UN 1015
SS,3661,Civil Rights &amp; Civil Liberties,3.0,"Spring, in even years",UN 1015
SS,3665,"Crime, Incarceration, and Social Policy",3.0,"Fall, in even years",UN 1015
SS,3750,Social Inequality,3.0,"Fall, in odd years, Spring, in odd years",UN 1015
SS,3755,Sustainability and the Private Sector,3.0,Spring,UN 1015
SS,3800,Energy Policy and Technology,3.0,Spring,UN 1015
SS,3801,"Science, Technology, &amp; Society",3.0,Fall,UN 1015
SS,3805,Environmental Justice,3.0,"Spring, in odd years",UN 1015
SS,3811,Energy Security and Justice,3.0,"Fall, in odd years",UN 1015
SS,3815,Energy and Society,3.0,"Summer, in odd years",UN 1015
SS,3913,Sustainable Living Practicum,var,"Fall, Spring",
SS,3915,Experiencing Museums,3.0,"Fall, Spring",
SS,3920,Topics in Anthropology/Archaeology,3.0,On Demand,UN 1015
SS,3950,Topics in American History,3.0,On Demand,UN 1015
SS,3951,Topics in European History,3.0,On Demand,UN 1015
SS,3952,Topics in World History,3.0,On Demand,UN 1015
SS,3960,Cultural Immersion,var,On Demand,UN 1015
SS,3961,Preparing for Cross-Cultural Immersion Experiences,3.0,Spring,UN 1015
SS,3990,Topics in the Social Sciences,var,On Demand,UN 1015
SS,4000,Independent Study,var,"Fall, Spring",
SS,4001,Social Thought,3.0,Fall,UN 1015
SS,4009,Introduction to Survey Methodology,3.0,"Spring, in even years",
SS,4010,Applied Statistics for the Social Sciences,3.0,"Fall, in odd years",SS 2720 or PSY 2720 or MA 2720 or BUS 2100
SS,4040,Civic Communications,3.0,Spring,SS 2001 and UN 1015
SS,4041,Communication for Sustainability,3.0,Fall,UN 1015
SS,4050,Advanced GIS Methods and Projects,3.0,"Fall, in odd years",(SS 2050 or FW 3540 or GE 3250 or GE 4540 or SU 3540 or SU 4010 or SU 4012) and UN 1015
SS,4101,Energy and Climate Policy,3.0,Fall,
SS,4120,Sustainable Development and Communities,3.0,Fall,UN 1015
SS,4200,Environmental Anthropology,3.0,Fall,SS 2100 and UN 1015
SS,4211,Ethnographic Methods,3.0,Spring,UN 1015
SS,4220,Archaeological Thought in Society,3.0,"Fall, in even years",
SS,4230,Archaeological Analysis and Interpretation,3.0,On Demand,SS 2200
SS,4313,Sustainability Science,3.0,Fall,
SS,4390,Seminar in Sustainability,3.0,On Demand,UN 1015
SS,4400,Environmental Sociology,3.0,On Demand,SS 2700 or SS 2400
SS,4420,Memory and Heritage,3.0,"Fall, in odd years",
SS,4450,Sustainable Tourism and Planning,3.0,"Fall, in even years",(SS 2450 or SS 2100 or SS 2400 or SS 2700) and UN 1015
SS,4501,Senior Thesis,3.0,On Demand,SS 4630
SS,4502,Historical Research,1.0,On Demand,
SS,4530,Deindustrialization and the Urban Environment,3.0,On Demand,UN 1015
SS,4540,Global Environmental History,3.0,"Fall, in odd years",SS 3520 and UN 1015
SS,4550,History of Technology,3.0,"Spring, in odd years",(SS 2500 or SS 2501 or SS 2502 or SS 2503 or SS 3510 or SS 3580) and UN 1015
SS,4551,Industrial Communities,3.0,"Fall, in even years",
SS,4552,Historical Archaeology,3.0,On Demand,
SS,4553,Material Culture Studies,3.0,"Fall, in odd years",SS 3513
SS,4554,Global Industrial History,3.0,"Fall, in even years",
SS,4600,Industrial and Historical Archaeology,3.0,"Spring, in even years",SS 2200 or SS 3200 or SS 3230 or SS 3270
SS,4610,Cultural Resource Management,3.0,"Fall, in odd years",SS 2100
SS,4625,Program Evaluation for Sustainable Development,3.0,"Spring, in odd years",SS 2720 or MA 2720 or PSY 2720
SS,4630,Advanced Research in the Social Sciences,1.0,Fall,
SS,4700,Communities and Research,3.0,Fall,UN 1015
SS,4710,Geographies of Migrant Communities,3.0,"Spring, in odd years",UN 1015
SS,4850,Documentation of Historic Structures,3.0,"Fall, in even years",
SS,4900,Seminar in Social Sciences,var,On Demand,
SS,4910,Professional Development for the Social Sciences,1.0,Spring,
SS,4915,"Effective Social Action: Supporting Local Justice, Policy and Cultural Initiatives",3.0,"Spring, in even years",
SS,4920,Internship Experience,var,On Demand,
SS,4921,Washington Internship - Professional Practicum,var,On Demand,UN 1015
SS,4922,Washington Experience Topics,var,On Demand,
SS,4990,Independent Study in Anthropology,var,"Fall, Spring",UN 1015
SS,4995,Topics in the Social Sciences,var,On Demand,
SU,1000,Introduction to Geospatial Engineering,1.0,Fall,
SU,2000,Introduction to Surveying,2.0,"Fall, Spring",
SU,2050,Geospatial Computations,4.0,Fall,SU 2000(C)
SU,2220,Route and Engineering Surveying,3.0,Spring,SU 2050 or SU 2000
SU,3110,Surveying Field Practice,4.0,"Spring, Summer",SU 2220 and SU 2050
SU,3180,Boundary Surveying Principles,4.0,Fall,SU 2000
SU,3600,Surveying Computations and Adjustments,4.0,Fall,SU 2050 and (MA 2320 or MA 2321 or MA 2330) and MA 3710(C)
SU,4010,"Geospatial Concepts, Technologies, and Data",3.0,Spring,
SU,4011,Cadastre and Land Information Systems,3.0,Fall,
SU,4012,Geospatial Data Mining and Crowdsourcing,3.0,Spring,
SU,4013,Hydrographic Mapping and Surveying,3.0,Spring,
SU,4060,Geodesy,3.0,Spring,SU 2050 and (MA 2320 or MA 2321 or MA 2330) and MA 2160
SU,4100,Geodetic Positioning,3.0,Fall,SU 4060 and SU 3600(C)
SU,4140,Photogrammetry &amp; UAV Mapping,4.0,Fall,
SU,4142,3D Surveying and Modeling with Laser Scanner Data,3.0,Fall,
SU,4180,Land Subdivision Design,3.0,Spring,SU 3180 and (CMG 3200 or SU 3210)
SU,4300,Geospatial Monitoring of Engineering Structures and Geodynamic Processes,3.0,Fall,SU 2000 or SU 2050
SU,4540,Introduction to Remote Sensing,3.0,Spring,SU 2050
SU,4601,R for Geosciences in Applied and Fundamental Tasks and Research,3.0,On Demand,
SU,4900,Capstone Design Project,3.0,"Fall, Spring",
SU,4996,Special Topics in Geospatial Technologies,var,On Demand,
SU,4997,Independent Study in Geospatial Technologies,var,On Demand,
SU,4998,Undergraduate Research in Geospatial Technologies,var,On Demand,
SU,4999,Professional Practice Review,1.0,"Fall, Spring",
THEA,1000,Theatre Appreciation,3.0,"Fall, Spring",
THEA,1001,First Year Arts Seminar,1.0,Fall,
THEA,1110,Entertainment Technology I,3.0,Fall,
THEA,1120,Lighting Technology I,3.0,Spring,
THEA,1130,Costume Technology I,3.0,Spring,
THEA,1140,Foundations in Entertainment Design,3.0,Fall,
THEA,1170,Voice and Movement,3.0,"Fall, in even years",UN 1015
THEA,1400,Acting I,3.0,Fall,
THEA,2000,Readings in Dramatic Literature,1.0,"Spring, Summer, in odd years",
THEA,2110,Entertainment Technology II,3.0,"Spring, in even years",FA 1701 or THEA 1110
THEA,2111,Stage Properties - Designing and Crafting,3.0,"Spring, in odd years",FA 1701 or THEA 1110(C)
THEA,2120,Lighting Technology II,3.0,"Fall, in even years",THEA 1120
THEA,2130,Costume Technology II,3.0,"Fall, in even years",
THEA,2310,Drafting for the Entertainment Industry,3.0,Spring,UN 1015
THEA,2330,Makeup for the Entertainment Industry,3.0,"Spring, in even years",
THEA,2470,Voice Acting Fundamentals,3.0,"On Demand, in even years",UN 1015
THEA,2600,Acting Practicum,1.0,"Fall, Spring",
THEA,2610,Entertainment Technology Practicum,var,"Fall, Spring",
THEA,2663,Career Development: Theatre,1.0,"Fall, Spring",
THEA,2690,Dramaturgy Practicum,1.0,On Demand,
THEA,3110,Entertainment Technology III,3.0,"Fall, in odd years",(FA 2701 or THEA 2310) and (FA 2706 or THEA 2110)
THEA,3130,Costume Technology III,3.0,"Spring, in even years",THEA 2130
THEA,3201,Theatre History,3.0,On Demand,
THEA,3230,Costume History,3.0,"Fall, in even years",
THEA,3320,Lighting Design,3.0,"Fall, in odd years",THEA 1120 and UN 1015
THEA,3330,Costume Design,3.0,"Fall, in odd years",
THEA,3340,Scenic Design,3.0,"Spring, in even years",THEA 1110
THEA,3400,Acting II,3.0,Spring,THEA 1400
THEA,3650,Portfolio Development,1.0,Fall,
THEA,3660,Stage Management,3.0,"Spring, in odd years",
THEA,3661,Design &amp;  Management Practicum,2.0,"Fall, Spring",FA 2661 or THEA 2610
THEA,3663,Career Development: Professional Presentation,1.0,"Fall, Spring",FA 3700 or FA 3730 or FA 3750 or FA 3760 or FA 3650 or FA 2640 or FA 2730 or FA 2705 or THEA 3340(C) or SND 3330(C) or THEA 3320(C) or THEA 3330(C) or THEA 3660(C) or THEA 2330(C) or THEA 2130(C) or THEA 2111(C)
THEA,3850,Special Topics: Theatre,var,On Demand,
THEA,3860,Special Topics Workshop: Theatre,var,On Demand,
THEA,4110,Entertainment Mechanics and Rigging,3.0,"Fall, in even years",FA 1701 or THEA 1110
THEA,4190,Directing for Theatre,3.0,On Demand,
THEA,4400,Acting: Shakespeare,3.0,On Demand,(FA 2820 or THEA 1000) and (FA 2600 or THEA 1400) and THEA 2400 and (FA 3600 or THEA 3400(C))
THEA,4402,Musical Theatre Performance,3.0,"Spring, in odd years",THEA 1400
THEA,4660,Production Management for the Entertainment Industry,3.0,"Spring, in even years",
THEA,4800,Independent Study: Theatre,var,"Fall, Spring",
THEA,4900,Final Project: Entertainment Technology,3.0,"Fall, Spring, Summer",
UN,0100,International Student Success Seminar,1.0,"Fall, Spring",
UN,1000,Frameworks for Success for ExSEL,1.0,"Fall, Spring, Summer",
UN,1010,Creating Your Success for Themed Communities,1.0,"Fall, Spring, Summer",
UN,1011,Strategies for Success,1.0,"Fall, Spring, Summer",
UN,1013,Michigan Tech Seminar,1.0,Fall,
UN,1015,Composition,3.0,"Fall, Spring, Summer",
UN,1020,Husky Connect Success 101,1.0,Fall,
UN,1025,Global Issues,3.0,"Fall, Spring, Summer",
UN,2013,Michigan Tech Transfer Seminar,1.0,Fall,
UN,2600,Fundamentals of Nanoscale Science and Engineering,2.0,"Spring, in even years",
UN,3002,Undergraduate Cooperative Education I,var,"Fall, Spring, Summer",
UN,3003,Undergraduate Cooperative Education II,var,"Fall, Spring, Summer",UN 3002
UN,3004,Undergraduate Cooperative Education III,var,"Fall, Spring, Summer",UN 3003
UN,3005,Undergraduate Short Cooperative Education,var,Summer,
UN,3013,Interdisciplinary Experience,var,On Demand,
UN,3023,Advanced Portfolio for Essential Ed,1.0,"Fall, Spring",
UN,3990,Special Topics - Interdisciplinary,var,On Demand,
UN,4000,"Seminar Series in Earth, Planetary, and Space Sciences",1.0,Fall,
UN,4990,Special Topics - Interdisciplinary,var,On Demand,
