Department,Course Number,Course Name,Credits,Semesters Offered,Pre-Requisite(s)
SS,4710,Geographies of Migrant Communities,3.0,"Spring, in odd years",UN1015
SS,4850,Documentation of Historic Structures,3.0,"Fall, in even years",
SS,4900,Seminar in Social Sciences,var,On Demand,
SS,4910,Professional Development for the Social Sciences,1.0,Spring,
SS,4915,"Effective Social Action: Supporting Local Justice, Policy and Cultural Initiatives",3.0,"Spring, in even years",
SS,4920,Internship Experience,var,On Demand,
SS,4921,Washington Internship - Professional Practicum,var,On Demand,UN1015
SS,4922,Washington Experience Topics,var,On Demand,
SS,4990,Independent Study in Anthropology,var,"Fall, Spring",UN1015
SS,4995,Topics in the Social Sciences,var,On Demand,
SU,1000,Introduction to Geospatial Engineering,1.0,Fall,
SU,2000,Introduction to Surveying,2.0,"Fall, Spring",
SU,2050,Geospatial Computations,4.0,Fall,SU2000(C)
SU,2220,Route and Engineering Surveying,3.0,Spring,SU2050 or SU2000
SU,3110,Surveying Field Practice,4.0,"Spring, Summer",SU2220 and SU2050
SU,3180,Boundary Surveying Principles,4.0,Fall,SU2000
SU,3600,Surveying Computations and Adjustments,4.0,Fall,SU2050 and (MA2320 or MA2321 or MA2330) and MA3710(C)
SU,4010,"Geospatial Concepts, Technologies, and Data",3.0,Spring,
SU,4011,Cadastre and Land Information Systems,3.0,Fall,
SU,4012,Geospatial Data Mining and Crowdsourcing,3.0,Spring,
SU,4013,Hydrographic Mapping and Surveying,3.0,Spring,
SU,4060,Geodesy,3.0,Spring,SU2050 and (MA2320 or MA2321 or MA2330) and MA2160
SU,4100,Geodetic Positioning,3.0,Fall,SU4060 and SU3600(C)
SU,4140,Photogrammetry &amp; UAV Mapping,4.0,Fall,
SU,4142,3D Surveying and Modeling with Laser Scanner Data,3.0,Fall,
SU,4180,Land Subdivision Design,3.0,Spring,SU3180 and (CMG3200 or SU3210)
SU,4300,Geospatial Monitoring of Engineering Structures and Geodynamic Processes,3.0,Fall,SU2000 or SU2050
SU,4540,Introduction to Remote Sensing,3.0,Spring,SU2050
SU,4601,R for Geosciences in Applied and Fundamental Tasks and Research,3.0,On Demand,
SU,4900,Capstone Design Project,3.0,"Fall, Spring",
SU,4996,Special Topics in Geospatial Technologies,var,On Demand,
SU,4997,Independent Study in Geospatial Technologies,var,On Demand,
SU,4998,Undergraduate Research in Geospatial Technologies,var,On Demand,
SU,4999,Professional Practice Review,1.0,"Fall, Spring",
THEA,1000,Theatre Appreciation,3.0,"Fall, Spring",
THEA,1001,First Year Arts Seminar,1.0,Fall,
THEA,1110,Entertainment Technology I,3.0,Fall,
THEA,1120,Lighting Technology I,3.0,Spring,
THEA,1130,Costume Technology I,3.0,Spring,
THEA,1140,Foundations in Entertainment Design,3.0,Fall,
THEA,1170,Voice and Movement,3.0,"Fall, in even years",UN1015
THEA,1400,Acting I,3.0,Fall,
THEA,2000,Readings in Dramatic Literature,1.0,"Spring, Summer, in odd years",
THEA,2110,Entertainment Technology II,3.0,"Spring, in even years",FA1701 or THEA1110
THEA,2111,Stage Properties - Designing and Crafting,3.0,"Spring, in odd years",FA1701 or THEA1110(C)
THEA,2120,Lighting Technology II,3.0,"Fall, in even years",THEA1120
THEA,2130,Costume Technology II,3.0,"Fall, in even years",
THEA,2310,Drafting for the Entertainment Industry,3.0,Spring,UN1015
THEA,2330,Makeup for the Entertainment Industry,3.0,"Spring, in even years",
THEA,2470,Voice Acting Fundamentals,3.0,"On Demand, in even years",UN1015
THEA,2600,Acting Practicum,1.0,"Fall, Spring",
THEA,2610,Entertainment Technology Practicum,var,"Fall, Spring",
THEA,2663,Career Development: Theatre,1.0,"Fall, Spring",
THEA,2690,Dramaturgy Practicum,1.0,On Demand,
THEA,3110,Entertainment Technology III,3.0,"Fall, in odd years",(FA2701 or THEA2310) and (FA2706 or THEA2110)
THEA,3130,Costume Technology III,3.0,"Spring, in even years",THEA2130
THEA,3201,Theatre History,3.0,On Demand,
THEA,3230,Costume History,3.0,"Fall, in even years",
THEA,3320,Lighting Design,3.0,"Fall, in odd years",THEA1120 and UN1015
THEA,3330,Costume Design,3.0,"Fall, in odd years",
THEA,3340,Scenic Design,3.0,"Spring, in even years",THEA1110
THEA,3400,Acting II,3.0,Spring,THEA1400
THEA,3650,Portfolio Development,1.0,Fall,
THEA,3660,Stage Management,3.0,"Spring, in odd years",
THEA,3661,Design &amp;  Management Practicum,2.0,"Fall, Spring",FA2661 or THEA2610
THEA,3663,Career Development: Professional Presentation,1.0,"Fall, Spring",FA3700 or FA3730 or FA3750 or FA3760 or FA3650 or FA2640 or FA2730 or FA2705 or THEA3340(C) or SND3330(C) or THEA3320(C) or THEA3330(C) or THEA3660(C) or THEA2330(C) or THEA2130(C) or THEA2111(C)
THEA,3850,Special Topics: Theatre,var,On Demand,
THEA,3860,Special Topics Workshop: Theatre,var,On Demand,
THEA,4110,Entertainment Mechanics and Rigging,3.0,"Fall, in even years",FA1701 or THEA1110
THEA,4190,Directing for Theatre,3.0,On Demand,
THEA,4400,Acting: Shakespeare,3.0,On Demand,(FA2820 or THEA1000) and (FA2600 or THEA1400) and THEA2400 and (FA3600 or THEA3400(C))
THEA,4402,Musical Theatre Performance,3.0,"Spring, in odd years",THEA1400
THEA,4660,Production Management for the Entertainment Industry,3.0,"Spring, in even years",
THEA,4800,Independent Study: Theatre,var,"Fall, Spring",
THEA,4900,Final Project: Entertainment Technology,3.0,"Fall, Spring, Summer",
UN,0100,International Student Success Seminar,1.0,"Fall, Spring",
UN,1000,Frameworks for Success for ExSEL,1.0,"Fall, Spring, Summer",
UN,1010,Creating Your Success for Themed Communities,1.0,"Fall, Spring, Summer",
UN,1011,Strategies for Success,1.0,"Fall, Spring, Summer",
UN,1013,Michigan Tech Seminar,1.0,Fall,
UN,1015,Composition,3.0,"Fall, Spring, Summer",
UN,1020,Husky Connect Success 101,1.0,Fall,
UN,1025,Global Issues,3.0,"Fall, Spring, Summer",
UN,2013,Michigan Tech Transfer Seminar,1.0,Fall,
UN,2600,Fundamentals of Nanoscale Science and Engineering,2.0,"Spring, in even years",
UN,3002,Undergraduate Cooperative Education I,var,"Fall, Spring, Summer",
UN,3003,Undergraduate Cooperative Education II,var,"Fall, Spring, Summer",UN3002
UN,3004,Undergraduate Cooperative Education III,var,"Fall, Spring, Summer",UN3003
UN,3005,Undergraduate Short Cooperative Education,var,Summer,
UN,3013,Interdisciplinary Experience,var,On Demand,
UN,3023,Advanced Portfolio for Essential Ed,1.0,"Fall, Spring",
UN,3990,Special Topics - Interdisciplinary,var,On Demand,
UN,4000,"Seminar Series in Earth, Planetary, and Space Sciences",1.0,Fall,
UN,4990,Special Topics - Interdisciplinary,var,On Demand,
